Timepoint,Clock_Time,ID,MODEL,METRIC,VALUE,GROUP,UNITS
EOR,NA,B-LR 17,B-LR,GLU,193.97,CMP,mg/dL
EOR,NA,B-LR 17,B-LR,GGT,5,CMP,U/L
EOR,NA,B-LR 17,B-LR,CKHR_time,7.4,TEG 5000,min
EOR,NA,B-LR 17,B-LR,CKH_K,1.8,TEG 5000,min
EOR,NA,B-LR 17,B-LR,CKH_angle,67.4,TEG 5000,degree
EOR,NA,B-LR 17,B-LR,CKH_MA,60.1,TEG 5000,mm
EOR,NA,B-LR 17,B-LR,APTT,138.9,Coag Panel,sec
EOR,NA,B-LR 17,B-LR,PT,13.3,Coag Panel,sec
EOR,NA,B-LR 17,B-LR,TT,19.8,Coag Panel,sec
EOR,NA,B-LR 17,B-LR,Fib,1.93,Coag Panel,g/L
10%,NA,B-LR 17,B-LR,MAP,84,MAP,mmHg
10%,NA,B-LR 17,B-LR,bpm,176,Heart rate,bpm
10%,NA,B-LR 17,B-LR,WBC,5.3,CBC,10^3/uL
10%,NA,B-LR 17,B-LR,LAC,7,ABG,mmol/L
10%,NA,B-LR 17,B-LR,pH,7.446,ABG,value
10%,NA,B-LR 17,B-LR,pCO2,33.1,ABG,mmHg
10%,NA,B-LR 17,B-LR,pO2,80.8,ABG,mmHg
7.5%,NA,B-LR 17,B-LR,MAP,65,MAP,mmHg
7.5%,NA,B-LR 17,B-LR,bpm,210,Heart rate,bpm
7.5%,NA,B-LR 17,B-LR,WBC,5.1,CBC,10^3/uL
7.5%,NA,B-LR 17,B-LR,LAC,6.8,ABG,mmol/L
5%,NA,B-LR 17,B-LR,MAP,72,MAP,mmHg
5%,NA,B-LR 17,B-LR,bpm,298,Heart rate,bpm
5%,NA,B-LR 17,B-LR,WBC,4.1,CBC,10^3/uL
5%,NA,B-LR 17,B-LR,LAC,3.1,ABG,mmol/L
5%,NA,B-LR 17,B-LR,pH,7.507,ABG,value
5%,NA,B-LR 17,B-LR,pCO2,32.1,ABG,mmHg
5%,NA,B-LR 17,B-LR,pO2,71.8,ABG,mmHg
2.5%,12:50,B-LR 17,B-LR,MAP,57,MAP,mmHg
2.5%,12:50,B-LR 17,B-LR,bpm,300,Heart rate,bpm
2.5%,12:50,B-LR 17,B-LR,WBC,4.3,CBC,10^3/uL
2.5%,12:50,B-LR 17,B-LR,LAC,2.7,ABG,mmol/L
EOB,13:00,B-LR 17,B-LR,MAP,50,MAP,mmHg
EOB,13:00,B-LR 17,B-LR,bpm,169,Heart rate,bpm
EOB,13:00,B-LR 17,B-LR,RBC,6.3,CBC,M/mL
EOB,13:00,B-LR 17,B-LR,Hb,6.3,CBC,mg/dL
EOB,13:00,B-LR 17,B-LR,HCT,18.5,CBC,mmHg
EOB,13:00,B-LR 17,B-LR,PLT,148,CBC,10^3/uL
EOB,13:00,B-LR 17,B-LR,WBC,4.3,CBC,10^3/uL
EOB,13:00,B-LR 17,B-LR,X._Free_Hb,0,% Free Hb,%
EOB,13:00,B-LR 17,B-LR,LAC,2.4,ABG,mmol/L
EOB,13:00,B-LR 17,B-LR,pH,7.508,ABG,value
EOB,13:00,B-LR 17,B-LR,pCO2,33.8,ABG,mmHg
EOB,13:00,B-LR 17,B-LR,pO2,70.2,ABG,mmHg
EOB,13:00,B-LR 17,B-LR,AST,168,CMP,U/L
EOB,13:00,B-LR 17,B-LR,ALT,107,CMP,U/L
EOB,13:00,B-LR 17,B-LR,LDH,347,CMP,U/L
EOB,13:00,B-LR 17,B-LR,CREA,0.5,CMP,mg/dL
EOB,13:00,B-LR 17,B-LR,BUN,16.74,CMP,mg/dL
EOB,13:00,B-LR 17,B-LR,AMY,260,CMP,U/L
EOB,13:00,B-LR 17,B-LR,TG,381.68,CMP,mg/dL
EOB,13:00,B-LR 17,B-LR,GLU,161.13,CMP,mg/dL
EOB,13:00,B-LR 17,B-LR,GGT,7,CMP,U/L
EOB,13:00,B-LR 17,B-LR,CKHR_time,7.8,TEG 5000,min
EOB,13:00,B-LR 17,B-LR,CKH_K,2.1,TEG 5000,min
EOB,13:00,B-LR 17,B-LR,CKH_angle,66,TEG 5000,degree
EOB,13:00,B-LR 17,B-LR,CKH_MA,62,TEG 5000,mm
EOB,13:00,B-LR 17,B-LR,APTT,135.6,Coag Panel,sec
EOB,13:00,B-LR 17,B-LR,PT,13,Coag Panel,sec
EOB,13:00,B-LR 17,B-LR,TT,26.7,Coag Panel,sec
EOB,13:00,B-LR 17,B-LR,Fib,3.71,Coag Panel,g/L
24HR,08:50,B-LR 17,B-LR,MAP,71,MAP,mmHg
24HR,08:50,B-LR 17,B-LR,bpm,168,Heart rate,bpm
24HR,08:50,B-LR 17,B-LR,RBC,6.4,CBC,M/mL
24HR,08:50,B-LR 17,B-LR,Hb,6.4,CBC,mg/dL
24HR,08:50,B-LR 17,B-LR,HCT,18.8,CBC,mmHg
24HR,08:50,B-LR 17,B-LR,PLT,275,CBC,10^3/uL
24HR,08:50,B-LR 17,B-LR,WBC,1.2,CBC,10^3/uL
24HR,08:50,B-LR 17,B-LR,X._Free_Hb,0,% Free Hb,%
24HR,08:50,B-LR 17,B-LR,LAC,3.8,ABG,mmol/L
24HR,08:50,B-LR 17,B-LR,pH,7.518,ABG,value
24HR,08:50,B-LR 17,B-LR,pCO2,30.5,ABG,mmHg
24HR,08:50,B-LR 17,B-LR,pO2,82.6,ABG,mmHg
24HR,08:50,B-LR 17,B-LR,AST,358,CMP,U/L
24HR,08:50,B-LR 17,B-LR,ALT,309,CMP,U/L
24HR,08:50,B-LR 17,B-LR,LDH,950,CMP,U/L
24HR,08:50,B-LR 17,B-LR,CREA,0.7,CMP,mg/dL
24HR,08:50,B-LR 17,B-LR,BUN,14.01,CMP,mg/dL
24HR,08:50,B-LR 17,B-LR,AMY,211,CMP,U/L
24HR,08:50,B-LR 17,B-LR,TG,609,CMP,mg/dL
24HR,08:50,B-LR 17,B-LR,GLU,150.79,CMP,mg/dL
24HR,08:50,B-LR 17,B-LR,GGT,6,CMP,U/L
24HR,08:50,B-LR 17,B-LR,CKHR_time,6.8,TEG 5000,min
24HR,08:50,B-LR 17,B-LR,CKH_K,2.5,TEG 5000,min
24HR,08:50,B-LR 17,B-LR,CKH_angle,61.4,TEG 5000,degree
24HR,08:50,B-LR 17,B-LR,CKH_MA,75,TEG 5000,mm
24HR,08:50,B-LR 17,B-LR,APTT,121.3,Coag Panel,sec
24HR,08:50,B-LR 17,B-LR,PT,8.2,Coag Panel,sec
24HR,08:50,B-LR 17,B-LR,TT,18.4,Coag Panel,sec
24HR,08:50,B-LR 17,B-LR,Fib,4.64,Coag Panel,g/L
Baseline,NA,B-LR 20,B-LR,MAP,68,MAP,mmHg
Baseline,NA,B-LR 20,B-LR,bpm,245,Heart rate,bpm
Baseline,NA,B-LR 20,B-LR,RBC,5.72,CBC,M/mL
Baseline,NA,B-LR 20,B-LR,Hb,12.3,CBC,mg/dL
Baseline,NA,B-LR 20,B-LR,HCT,38,CBC,mmHg
Baseline,NA,B-LR 20,B-LR,PLT,342,CBC,10^3/uL
Baseline,NA,B-LR 20,B-LR,WBC,6,CBC,10^3/uL
Baseline,NA,B-LR 20,B-LR,X._Free_Hb,0,% Free Hb,%
Baseline,NA,B-LR 20,B-LR,LAC,3.4,ABG,mmol/L
Baseline,NA,B-LR 20,B-LR,pH,7.478,ABG,value
Baseline,NA,B-LR 20,B-LR,pCO2,37,ABG,mmHg
Baseline,NA,B-LR 20,B-LR,pO2,84.7,ABG,mmHg
Baseline,NA,B-LR 20,B-LR,AST,20,CMP,U/L
Baseline,NA,B-LR 20,B-LR,ALT,57,CMP,U/L
Baseline,NA,B-LR 20,B-LR,LDH,129,CMP,U/L
Baseline,NA,B-LR 20,B-LR,CREA,0.7,CMP,mg/dL
Baseline,NA,B-LR 20,B-LR,BUN,11.94,CMP,mg/dL
Baseline,NA,B-LR 20,B-LR,AMY,247,CMP,U/L
Baseline,NA,B-LR 20,B-LR,TG,95.66,CMP,mg/dL
Baseline,NA,B-LR 20,B-LR,GLU,290.59,CMP,mg/dL
Baseline,NA,B-LR 20,B-LR,GGT,11,CMP,U/L
Baseline,NA,B-LR 20,B-LR,CKHR_time,5.3,TEG 5000,min
Baseline,NA,B-LR 20,B-LR,CKH_K,1.5,TEG 5000,min
Baseline,NA,B-LR 20,B-LR,CKH_angle,70,TEG 5000,degree
Baseline,NA,B-LR 20,B-LR,CKH_MA,51.3,TEG 5000,mm
Baseline,NA,B-LR 20,B-LR,APTT,134.9,Coag Panel,sec
Baseline,NA,B-LR 20,B-LR,PT,12.4,Coag Panel,sec
Baseline,NA,B-LR 20,B-LR,TT,30.8,Coag Panel,sec
Baseline,NA,B-LR 20,B-LR,Fib,1.34,Coag Panel,g/L
EOS,NA,B-LR 20,B-LR,MAP,34,MAP,mmHg
EOS,NA,B-LR 20,B-LR,bpm,241,Heart rate,bpm
EOS,NA,B-LR 20,B-LR,RBC,4.07,CBC,M/mL
EOS,NA,B-LR 20,B-LR,Hb,8.8,CBC,mg/dL
EOS,NA,B-LR 20,B-LR,HCT,26.9,CBC,mmHg
EOS,NA,B-LR 20,B-LR,PLT,135,CBC,10^3/uL
EOS,NA,B-LR 20,B-LR,WBC,1.6,CBC,10^3/uL
EOS,NA,B-LR 20,B-LR,X._Free_Hb,0,% Free Hb,%
EOS,NA,B-LR 20,B-LR,LAC,9.2,ABG,mmol/L
EOS,NA,B-LR 20,B-LR,pH,7.469,ABG,value
EOS,NA,B-LR 20,B-LR,pCO2,40.8,ABG,mmHg
EOS,NA,B-LR 20,B-LR,pO2,90,ABG,mmHg
EOR,NA,B-LR 20,B-LR,MAP,38,MAP,mmHg
EOR,NA,B-LR 20,B-LR,bpm,242,Heart rate,bpm
EOR,NA,B-LR 20,B-LR,RBC,3.2,CBC,M/mL
EOR,NA,B-LR 20,B-LR,Hb,7,CBC,mg/dL
EOR,NA,B-LR 20,B-LR,HCT,20.9,CBC,mmHg
EOR,NA,B-LR 20,B-LR,PLT,125,CBC,10^3/uL
EOR,NA,B-LR 20,B-LR,WBC,1.7,CBC,10^3/uL
EOR,NA,B-LR 20,B-LR,X._Free_Hb,0,% Free Hb,%
EOR,NA,B-LR 20,B-LR,LAC,10.4,ABG,mmol/L
EOR,NA,B-LR 20,B-LR,pH,7.453,ABG,value
EOR,NA,B-LR 20,B-LR,pCO2,39.9,ABG,mmHg
EOR,NA,B-LR 20,B-LR,pO2,54.8,ABG,mmHg
EOR,NA,B-LR 20,B-LR,AST,42,CMP,U/L
EOR,NA,B-LR 20,B-LR,ALT,61,CMP,U/L
EOR,NA,B-LR 20,B-LR,LDH,109,CMP,U/L
EOR,NA,B-LR 20,B-LR,CREA,0.7,CMP,mg/dL
EOR,NA,B-LR 20,B-LR,BUN,17.23,CMP,mg/dL
EOR,NA,B-LR 20,B-LR,AMY,150,CMP,U/L
EOR,NA,B-LR 20,B-LR,TG,228.36,CMP,mg/dL
EOR,NA,B-LR 20,B-LR,GLU,187.85,CMP,mg/dL
EOR,NA,B-LR 20,B-LR,GGT,4,CMP,U/L
EOR,NA,B-LR 20,B-LR,CKHR_time,9.7,TEG 5000,min
EOR,NA,B-LR 20,B-LR,APTT,113,Coag Panel,sec
EOR,NA,B-LR 20,B-LR,PT,14.7,Coag Panel,sec
EOR,NA,B-LR 20,B-LR,TT,39.2,Coag Panel,sec
EOR,NA,B-LR 20,B-LR,Fib,1.64,Coag Panel,g/L
10%,NA,B-LR 20,B-LR,MAP,37,MAP,mmHg
10%,NA,B-LR 20,B-LR,bpm,277,Heart rate,bpm
10%,NA,B-LR 20,B-LR,LAC,9.2,ABG,mmol/L
10%,NA,B-LR 20,B-LR,pH,7.455,ABG,value
10%,NA,B-LR 20,B-LR,pCO2,39.8,ABG,mmHg
10%,NA,B-LR 20,B-LR,pO2,65.5,ABG,mmHg
7.5%,NA,B-LR 20,B-LR,MAP,51,MAP,mmHg
7.5%,NA,B-LR 20,B-LR,bpm,288,Heart rate,bpm
7.5%,NA,B-LR 20,B-LR,LAC,7.8,ABG,mmol/L
7.5%,NA,B-LR 20,B-LR,pH,7.436,ABG,value
7.5%,NA,B-LR 20,B-LR,pCO2,39.9,ABG,mmHg
7.5%,NA,B-LR 20,B-LR,pO2,79,ABG,mmHg
5%,NA,B-LR 20,B-LR,MAP,55,MAP,mmHg
5%,NA,B-LR 20,B-LR,bpm,293,Heart rate,bpm
5%,NA,B-LR 20,B-LR,LAC,7.7,ABG,mmol/L
5%,NA,B-LR 20,B-LR,pH,7.447,ABG,value
5%,NA,B-LR 20,B-LR,pCO2,37.9,ABG,mmHg
5%,NA,B-LR 20,B-LR,pO2,86.4,ABG,mmHg
2.5%,13:10,B-LR 20,B-LR,MAP,54,MAP,mmHg
2.5%,13:10,B-LR 20,B-LR,bpm,253,Heart rate,bpm
2.5%,13:10,B-LR 20,B-LR,LAC,4.7,ABG,mmol/L
2.5%,13:10,B-LR 20,B-LR,pH,7.491,ABG,value
2.5%,13:10,B-LR 20,B-LR,pCO2,37.2,ABG,mmHg
2.5%,13:10,B-LR 20,B-LR,pO2,66.5,ABG,mmHg
EOB,13:20,B-LR 20,B-LR,MAP,57,MAP,mmHg
EOB,13:20,B-LR 20,B-LR,bpm,292,Heart rate,bpm
EOB,13:20,B-LR 20,B-LR,RBC,3.31,CBC,M/mL
EOB,13:20,B-LR 20,B-LR,Hb,7.3,CBC,mg/dL
EOB,13:20,B-LR 20,B-LR,HCT,21.8,CBC,mmHg
EOB,13:20,B-LR 20,B-LR,PLT,180,CBC,10^3/uL
EOB,13:20,B-LR 20,B-LR,WBC,1.1,CBC,10^3/uL
EOB,13:20,B-LR 20,B-LR,X._Free_Hb,0,% Free Hb,%
EOB,13:20,B-LR 20,B-LR,LAC,5.3,ABG,mmol/L
EOB,13:20,B-LR 20,B-LR,pH,7.432,ABG,value
EOB,13:20,B-LR 20,B-LR,pCO2,46.7,ABG,mmHg
EOB,13:20,B-LR 20,B-LR,pO2,24.6,ABG,mmHg
EOB,13:20,B-LR 20,B-LR,AST,107,CMP,U/L
EOB,13:20,B-LR 20,B-LR,ALT,11,CMP,U/L
EOB,13:20,B-LR 20,B-LR,LDH,328,CMP,U/L
EOB,13:20,B-LR 20,B-LR,CREA,0.5,CMP,mg/dL
EOB,13:20,B-LR 20,B-LR,BUN,23.56,CMP,mg/dL
EOB,13:20,B-LR 20,B-LR,AMY,220,CMP,U/L
EOB,13:20,B-LR 20,B-LR,TG,337.78,CMP,mg/dL
EOB,13:20,B-LR 20,B-LR,GLU,166.21,CMP,mg/dL
EOB,13:20,B-LR 20,B-LR,GGT,7,CMP,U/L
EOB,13:20,B-LR 20,B-LR,CKHR_time,7.2,TEG 5000,min
EOB,13:20,B-LR 20,B-LR,CKH_K,2.1,TEG 5000,min
EOB,13:20,B-LR 20,B-LR,CKH_angle,63.9,TEG 5000,degree
EOB,13:20,B-LR 20,B-LR,CKH_MA,65.8,TEG 5000,mm
EOB,13:20,B-LR 20,B-LR,APTT,140.4,Coag Panel,sec
EOB,13:20,B-LR 20,B-LR,PT,13.6,Coag Panel,sec
EOB,13:20,B-LR 20,B-LR,TT,36.8,Coag Panel,sec
EOB,13:20,B-LR 20,B-LR,Fib,2.89,Coag Panel,g/L
24HR,09:10,B-LR 20,B-LR,MAP,37,MAP,mmHg
24HR,09:10,B-LR 20,B-LR,bpm,275,Heart rate,bpm
24HR,09:10,B-LR 20,B-LR,WBC,1,CBC,10^3/uL
24HR,09:10,B-LR 20,B-LR,LAC,1.9,ABG,mmol/L
24HR,09:10,B-LR 20,B-LR,pH,7.45,ABG,value
24HR,09:10,B-LR 20,B-LR,pCO2,45.2,ABG,mmHg
24HR,09:10,B-LR 20,B-LR,pO2,27.9,ABG,mmHg
24HR,09:10,B-LR 20,B-LR,AST,65,CMP,U/L
24HR,09:10,B-LR 20,B-LR,ALT,152,CMP,U/L
24HR,09:10,B-LR 20,B-LR,LDH,177,CMP,U/L
24HR,09:10,B-LR 20,B-LR,CREA,0.4,CMP,mg/dL
24HR,09:10,B-LR 20,B-LR,BUN,20.89,CMP,mg/dL
24HR,09:10,B-LR 20,B-LR,AMY,339,CMP,U/L
24HR,09:10,B-LR 20,B-LR,TG,609,CMP,mg/dL
24HR,09:10,B-LR 20,B-LR,GLU,132.62,CMP,mg/dL
24HR,09:10,B-LR 20,B-LR,GGT,7,CMP,U/L
24HR,09:10,B-LR 20,B-LR,CKHR_time,7.7,TEG 5000,min
24HR,09:10,B-LR 20,B-LR,CKH_K,2.4,TEG 5000,min
24HR,09:10,B-LR 20,B-LR,CKH_angle,68.3,TEG 5000,degree
24HR,09:10,B-LR 20,B-LR,CKH_MA,75,TEG 5000,mm
24HR,09:10,B-LR 20,B-LR,APTT,138.9,Coag Panel,sec
24HR,09:10,B-LR 20,B-LR,PT,7.2,Coag Panel,sec
24HR,09:10,B-LR 20,B-LR,TT,23.4,Coag Panel,sec
24HR,09:10,B-LR 20,B-LR,Fib,4.35,Coag Panel,g/L
Baseline,06:50,B-EM 01,B-EM,MAP,89,MAP,mmHg
Baseline,06:50,B-EM 01,B-EM,bpm,205,Heart rate,bpm
Baseline,06:50,B-EM 01,B-EM,RBC,5.45,CBC,M/mL
Baseline,06:50,B-EM 01,B-EM,Hb,11.7,CBC,mg/dL
Baseline,06:50,B-EM 01,B-EM,HCT,39.5,CBC,mmHg
Baseline,06:50,B-EM 01,B-EM,PLT,360,CBC,10^3/uL
Baseline,06:50,B-EM 01,B-EM,WBC,5,CBC,10^3/uL
Baseline,06:50,B-EM 01,B-EM,X._Free_Hb,0,% Free Hb,%
Baseline,06:50,B-EM 01,B-EM,LAC,1.5,ABG,mmol/L
Baseline,06:50,B-EM 01,B-EM,pH,7.477,ABG,value
Baseline,06:50,B-EM 01,B-EM,pCO2,44.6,ABG,mmHg
Baseline,06:50,B-EM 01,B-EM,pO2,66.1,ABG,mmHg
Baseline,06:50,B-EM 01,B-EM,AST,40,CMP,U/L
Baseline,06:50,B-EM 01,B-EM,ALT,45,CMP,U/L
Baseline,06:50,B-EM 01,B-EM,LDH,128,CMP,U/L
Baseline,06:50,B-EM 01,B-EM,CREA,0.3,CMP,mg/dL
Baseline,06:50,B-EM 01,B-EM,BUN,10.3,CMP,mg/dL
Baseline,06:50,B-EM 01,B-EM,AMY,202,CMP,U/L
Baseline,06:50,B-EM 01,B-EM,TG,53.02,CMP,mg/dL
Baseline,06:50,B-EM 01,B-EM,GLU,141.23,CMP,mg/dL
Baseline,06:50,B-EM 01,B-EM,GGT,7,CMP,U/L
Baseline,06:50,B-EM 01,B-EM,CKHR_time,10.2,TEG 5000,min
Baseline,06:50,B-EM 01,B-EM,CKH_K,1.8,TEG 5000,min
Baseline,06:50,B-EM 01,B-EM,CKH_angle,68.7,TEG 5000,degree
Baseline,06:50,B-EM 01,B-EM,CKH_MA,66,TEG 5000,mm
Baseline,06:50,B-EM 01,B-EM,APTT,141.3,Coag Panel,sec
Baseline,06:50,B-EM 01,B-EM,PT,15.4,Coag Panel,sec
Baseline,06:50,B-EM 01,B-EM,TT,65.1,Coag Panel,sec
Baseline,06:50,B-EM 01,B-EM,Fib,1.87,Coag Panel,g/L
EOS,09:17,B-EM 01,B-EM,MAP,76,MAP,mmHg
EOS,09:17,B-EM 01,B-EM,bpm,263,Heart rate,bpm
EOS,09:17,B-EM 01,B-EM,RBC,3.55,CBC,M/mL
EOS,09:17,B-EM 01,B-EM,Hb,7.7,CBC,mg/dL
EOS,09:17,B-EM 01,B-EM,HCT,23.7,CBC,mmHg
EOS,09:17,B-EM 01,B-EM,PLT,213,CBC,10^3/uL
EOS,09:17,B-EM 01,B-EM,WBC,5.2,CBC,10^3/uL
EOS,09:17,B-EM 01,B-EM,X._Free_Hb,0,% Free Hb,%
EOS,09:17,B-EM 01,B-EM,LAC,8.1,ABG,mmol/L
EOS,09:17,B-EM 01,B-EM,pH,7.445,ABG,value
EOS,09:17,B-EM 01,B-EM,pCO2,40,ABG,mmHg
EOS,09:17,B-EM 01,B-EM,pO2,93.1,ABG,mmHg
EOR,09:27,B-EM 01,B-EM,MAP,75,MAP,mmHg
EOR,09:27,B-EM 01,B-EM,bpm,279,Heart rate,bpm
EOR,09:27,B-EM 01,B-EM,RBC,2.32,CBC,M/mL
EOR,09:27,B-EM 01,B-EM,Hb,5.1,CBC,mg/dL
EOR,09:27,B-EM 01,B-EM,HCT,15.3,CBC,mmHg
EOR,09:27,B-EM 01,B-EM,PLT,174,CBC,10^3/uL
EOR,09:27,B-EM 01,B-EM,WBC,7.5,CBC,10^3/uL
EOR,09:27,B-EM 01,B-EM,X._Free_Hb,0,% Free Hb,%
EOR,09:27,B-EM 01,B-EM,LAC,6.5,ABG,mmol/L
EOR,09:27,B-EM 01,B-EM,pH,7.378,ABG,value
EOR,09:27,B-EM 01,B-EM,pCO2,42.6,ABG,mmHg
EOR,09:27,B-EM 01,B-EM,pO2,83.7,ABG,mmHg
EOR,09:27,B-EM 01,B-EM,AST,36,CMP,U/L
EOR,09:27,B-EM 01,B-EM,ALT,24,CMP,U/L
EOR,09:27,B-EM 01,B-EM,LDH,127,CMP,U/L
EOR,09:27,B-EM 01,B-EM,CREA,0.8,CMP,mg/dL
EOR,09:27,B-EM 01,B-EM,BUN,14.95,CMP,mg/dL
EOR,09:27,B-EM 01,B-EM,AMY,53,CMP,U/L
EOR,09:27,B-EM 01,B-EM,TG,19.9,CMP,mg/dL
EOR,09:27,B-EM 01,B-EM,GLU,234.32,CMP,mg/dL
EOR,09:27,B-EM 01,B-EM,GGT,5,CMP,U/L
EOR,09:27,B-EM 01,B-EM,CKHR_time,13.2,TEG 5000,min
EOR,09:27,B-EM 01,B-EM,CKH_K,3.6,TEG 5000,min
EOR,09:27,B-EM 01,B-EM,CKH_angle,54.8,TEG 5000,degree
EOR,09:27,B-EM 01,B-EM,CKH_MA,44.3,TEG 5000,mm
EOR,09:27,B-EM 01,B-EM,APTT,129.4,Coag Panel,sec
EOR,09:27,B-EM 01,B-EM,PT,19,Coag Panel,sec
EOR,09:27,B-EM 01,B-EM,TT,27.6,Coag Panel,sec
EOR,09:27,B-EM 01,B-EM,Fib,1.15,Coag Panel,g/L
10%,10:27,B-EM 01,B-EM,MAP,63,MAP,mmHg
10%,10:27,B-EM 01,B-EM,bpm,287,Heart rate,bpm
10%,10:27,B-EM 01,B-EM,LAC,2.2,ABG,mmol/L
10%,10:27,B-EM 01,B-EM,pH,7.494,ABG,value
10%,10:27,B-EM 01,B-EM,pCO2,40.6,ABG,mmHg
10%,10:27,B-EM 01,B-EM,pO2,89.2,ABG,mmHg
7.5%,11:27,B-EM 01,B-EM,MAP,60,MAP,mmHg
7.5%,11:27,B-EM 01,B-EM,bpm,165,Heart rate,bpm
7.5%,11:27,B-EM 01,B-EM,LAC,1.5,ABG,mmol/L
7.5%,11:27,B-EM 01,B-EM,pH,7.53,ABG,value
7.5%,11:27,B-EM 01,B-EM,pCO2,34.8,ABG,mmHg
7.5%,11:27,B-EM 01,B-EM,pO2,84.4,ABG,mmHg
5%,12:27,B-EM 01,B-EM,MAP,74,MAP,mmHg
5%,12:27,B-EM 01,B-EM,bpm,168,Heart rate,bpm
5%,12:27,B-EM 01,B-EM,LAC,1.3,ABG,mmol/L
5%,12:27,B-EM 01,B-EM,pH,7.52,ABG,value
5%,12:27,B-EM 01,B-EM,pCO2,29.8,ABG,mmHg
5%,12:27,B-EM 01,B-EM,pO2,80.2,ABG,mmHg
2.5%,13:27,B-EM 01,B-EM,MAP,66,MAP,mmHg
2.5%,13:27,B-EM 01,B-EM,bpm,169,Heart rate,bpm
2.5%,13:27,B-EM 01,B-EM,LAC,1.5,ABG,mmol/L
2.5%,13:27,B-EM 01,B-EM,pH,7.529,ABG,value
2.5%,13:27,B-EM 01,B-EM,pCO2,28.6,ABG,mmHg
2.5%,13:27,B-EM 01,B-EM,pO2,88.7,ABG,mmHg
EOB,13:37,B-EM 01,B-EM,MAP,68,MAP,mmHg
EOB,13:37,B-EM 01,B-EM,bpm,170,Heart rate,bpm
EOB,13:37,B-EM 01,B-EM,RBC,1.85,CBC,M/mL
EOB,13:37,B-EM 01,B-EM,Hb,4.4,CBC,mg/dL
EOB,13:37,B-EM 01,B-EM,HCT,12,CBC,mmHg
EOB,13:37,B-EM 01,B-EM,PLT,148,CBC,10^3/uL
EOB,13:37,B-EM 01,B-EM,WBC,0.6,CBC,10^3/uL
EOB,13:37,B-EM 01,B-EM,X._Free_Hb,0,% Free Hb,%
EOB,13:37,B-EM 01,B-EM,LAC,1.5,ABG,mmol/L
EOB,13:37,B-EM 01,B-EM,pH,7.51,ABG,value
EOB,13:37,B-EM 01,B-EM,pCO2,30.4,ABG,mmHg
EOB,13:37,B-EM 01,B-EM,pO2,83.4,ABG,mmHg
EOB,13:37,B-EM 01,B-EM,AST,52,CMP,U/L
EOB,13:37,B-EM 01,B-EM,ALT,32,CMP,U/L
EOB,13:37,B-EM 01,B-EM,LDH,154,CMP,U/L
EOB,13:37,B-EM 01,B-EM,CREA,0.3,CMP,mg/dL
EOB,13:37,B-EM 01,B-EM,BUN,13.17,CMP,mg/dL
EOB,13:37,B-EM 01,B-EM,AMY,133,CMP,U/L
EOB,13:37,B-EM 01,B-EM,TG,92.28,CMP,mg/dL
EOB,13:37,B-EM 01,B-EM,GLU,24.84,CMP,mg/dL
EOB,13:37,B-EM 01,B-EM,GGT,4,CMP,U/L
EOB,13:37,B-EM 01,B-EM,PT,23.2,Coag Panel,sec
EOB,13:37,B-EM 01,B-EM,TT,18.4,Coag Panel,sec
EOB,13:37,B-EM 01,B-EM,Fib,1.15,Coag Panel,g/L
24HR,09:27,B-EM 01,B-EM,MAP,61,MAP,mmHg
24HR,09:27,B-EM 01,B-EM,bpm,288,Heart rate,bpm
24HR,09:27,B-EM 01,B-EM,RBC,2.17,CBC,M/mL
24HR,09:27,B-EM 01,B-EM,Hb,4.7,CBC,mg/dL
24HR,09:27,B-EM 01,B-EM,HCT,14.3,CBC,mmHg
24HR,09:27,B-EM 01,B-EM,PLT,224,CBC,10^3/uL
24HR,09:27,B-EM 01,B-EM,WBC,6.6,CBC,10^3/uL
24HR,09:27,B-EM 01,B-EM,X._Free_Hb,0,% Free Hb,%
24HR,09:27,B-EM 01,B-EM,LAC,2.8,ABG,mmol/L
24HR,09:27,B-EM 01,B-EM,pH,7.494,ABG,value
24HR,09:27,B-EM 01,B-EM,pCO2,35.8,ABG,mmHg
24HR,09:27,B-EM 01,B-EM,pO2,85.7,ABG,mmHg
24HR,09:27,B-EM 01,B-EM,AST,141,CMP,U/L
24HR,09:27,B-EM 01,B-EM,ALT,86,CMP,U/L
24HR,09:27,B-EM 01,B-EM,LDH,286,CMP,U/L
24HR,09:27,B-EM 01,B-EM,CREA,0.5,CMP,mg/dL
24HR,09:27,B-EM 01,B-EM,BUN,16.58,CMP,mg/dL
24HR,09:27,B-EM 01,B-EM,AMY,168,CMP,U/L
24HR,09:27,B-EM 01,B-EM,TG,239.01,CMP,mg/dL
24HR,09:27,B-EM 01,B-EM,GLU,136.67,CMP,mg/dL
24HR,09:27,B-EM 01,B-EM,GGT,5,CMP,U/L
24HR,09:27,B-EM 01,B-EM,APTT,140.4,Coag Panel,sec
24HR,09:27,B-EM 01,B-EM,PT,12.6,Coag Panel,sec
24HR,09:27,B-EM 01,B-EM,TT,25,Coag Panel,sec
24HR,09:27,B-EM 01,B-EM,Fib,2.85,Coag Panel,g/L
48HR,09:27,B-EM 01,B-EM,MAP,77,MAP,mmHg
48HR,09:27,B-EM 01,B-EM,bpm,296,Heart rate,bpm
48HR,09:27,B-EM 01,B-EM,RBC,2.25,CBC,M/mL
48HR,09:27,B-EM 01,B-EM,Hb,5.3,CBC,mg/dL
