"","Source_File","Subject_ID","Group","Variable","Timepoint","Value","Parser_Confidence"
"2138","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"GGT","EOB",9,15
"2139","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"GGT","24HR",7,15
"2140","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"GGT","48HR",7,15
"2141","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"GLU","BL",141.25,15
"2142","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"GLU","EOR",297.9,15
"2143","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"GLU","EOB",237.48,15
"2144","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"GLU","24HR",154.04,15
"2145","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6",NA,"GLU","48HR",123.93,15
"2146","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6","ABG","LAC","BL",2.9,15
"2147","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6","ABG","LAC","EOS",9,15
"2148","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6","ABG","LAC","EOR",11.1,15
"2149","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6","ABG","LAC","10%",7.5,15
"2150","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6","ABG","LAC","7.5%",6.9,15
"2151","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6","ABG","LAC","5%",6.8,15
"2152","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6","ABG","LAC","2.5%",5.7,15
"2153","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6","ABG","LAC","EOB",6.3,15
"2154","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6","ABG","LAC","24HR",1,15
"2155","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 6","ABG","LAC","48HR",3,15
"2156","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"AST","BL",209,15
"2157","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"AST","EOR",163,15
"2158","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"AST","EOB",202,15
"2159","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"AST","24HR",388,15
"2160","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"ALT","BL",152,15
"2161","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"ALT","EOR",103,15
"2162","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"ALT","EOB",143,15
"2163","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"ALT","24HR",280,15
"2164","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"LDH","BL",289,15
"2165","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"LDH","EOR",168,15
"2166","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"LDH","EOB",301,15
"2167","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"LDH","24HR",462,15
"2168","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"CREA","BL",0.6,15
"2169","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"CREA","EOR",0.2,15
"2170","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"CREA","EOB",0.5,15
"2171","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"CREA","24HR",0.8,15
"2172","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"BUN","BL",12.06,15
"2173","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"BUN","EOR",17.65,15
"2174","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"BUN","EOB",23.59,15
"2175","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"BUN","24HR",34.16,15
"2176","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"AMY","BL",208,15
"2177","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"AMY","EOR",125,15
"2178","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"AMY","EOB",170,15
"2179","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"AMY","24HR",273,15
"2180","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"TG","BL",107.59,15
"2181","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"TG","EOR",108.57,15
"2182","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"TG","EOB",150.31,15
"2183","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"TG","24HR",609,15
"2184","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"GGT","BL",13,15
"2185","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"GGT","EOR",7,15
"2186","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"GGT","EOB",9,15
"2187","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"GGT","24HR",9,15
"2188","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"GLU","BL",140.32,15
"2189","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"GLU","EOR",247.82,15
"2190","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"GLU","EOB",251.12,15
"2191","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7",NA,"GLU","24HR",159.58,15
"2192","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7","ABG","LAC","BL",1.5,15
"2193","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7","ABG","LAC","EOS",7.3,15
"2194","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7","ABG","LAC","EOR",9.1,15
"2195","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7","ABG","LAC","10%",3.1,15
"2196","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7","ABG","LAC","7.5%",6.2,15
"2197","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7","ABG","LAC","5%",3.8,15
"2198","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7","ABG","LAC","2.5%",3.5,15
"2199","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7","ABG","LAC","EOB",5.6,15
"2200","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7","ABG","LAC","24HR",1.1,15
"2201","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 7","ABG","LAC","48HR",0.8,15
"2202","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"AST","BL",156,15
"2203","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"AST","EOR",86,15
"2204","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"AST","EOB",159,15
"2205","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"AST","24HR",201,15
"2206","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"AST","48HR",446,15
"2207","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"ALT","BL",154,15
"2208","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"ALT","EOR",96,15
"2209","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"ALT","EOB",124,15
"2210","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"ALT","24HR",206,15
"2211","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"ALT","48HR",340,15
"2212","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"LDH","BL",232,15
"2213","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"LDH","EOR",106,15
"2214","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"LDH","EOB",263,15
"2215","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"LDH","24HR",231,15
"2216","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"LDH","48HR",584,15
"2217","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"CREA","BL",0.1,15
"2218","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"CREA","EOR",0.8,15
"2219","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"CREA","EOB",0.8,15
"2220","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"CREA","24HR",0.7,15
"2221","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"CREA","48HR",0.5,15
"2222","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"BUN","BL",9.37,15
"2223","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"BUN","EOR",11.91,15
"2224","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"BUN","EOB",23.65,15
"2225","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"BUN","24HR",13.94,15
"2226","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"BUN","48HR",23.61,15
"2227","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"AMY","BL",275,15
"2228","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"AMY","EOR",235,15
"2229","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"AMY","EOB",260,15
"2230","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"AMY","24HR",409,15
"2231","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"AMY","48HR",422,15
"2232","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"TG","BL",190.42,15
"2233","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"TG","EOR",165.21,15
"2234","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"TG","EOB",227.37,15
"2235","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"TG","24HR",503.84,15
"2236","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"TG","48HR",609,15
"2237","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"GGT","BL",8,15
"2238","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"GGT","EOR",7,15
"2239","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"GGT","EOB",6,15
"2240","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"GGT","24HR",7,15
"2241","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"GGT","48HR",8,15
"2242","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"GLU","BL",154.85,15
"2243","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"GLU","EOR",209.12,15
"2244","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"GLU","EOB",258.28,15
"2245","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"GLU","24HR",146.15,15
"2246","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8",NA,"GLU","48HR",131.35,15
"2247","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8","ABG","LAC","BL",1.6,15
"2248","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8","ABG","LAC","EOS",8.9,15
"2249","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8","ABG","LAC","EOR",11,15
"2250","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8","ABG","LAC","10%",7.7,15
"2251","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8","ABG","LAC","7.5%",4.8,15
"2252","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8","ABG","LAC","5%",3.1,15
"2253","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8","ABG","LAC","2.5%",3.2,15
"2254","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8","ABG","LAC","EOB",5.2,15
"2255","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8","ABG","LAC","24HR",1.1,15
"2256","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 8","ABG","LAC","48HR",4.7,15
"2257","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"AST","BL",50,15
"2258","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"AST","EOR",37,15
"2259","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"AST","EOB",60,15
"2260","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"AST","24HR",291,15
"2261","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"AST","48HR",162,15
"2262","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"ALT","BL",99,15
"2263","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"ALT","EOR",69,15
"2264","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"ALT","EOB",81,15
"2265","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"ALT","24HR",210,15
"2266","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"ALT","48HR",293,15
"2267","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"LDH","BL",142,15
"2268","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"LDH","EOR",91,15
"2269","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"LDH","EOB",259,15
"2270","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"LDH","24HR",452,15
"2271","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"LDH","48HR",254,15
"2272","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"CREA","BL",0.4,15
"2273","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"CREA","EOR",0.6,15
"2274","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"CREA","EOB",0.4,15
"2275","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"CREA","24HR",0.7,15
"2276","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"CREA","48HR",0.4,15
"2277","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"BUN","BL",10.74,15
"2278","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"BUN","EOR",15.56,15
"2279","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"BUN","EOB",23.77,15
"2280","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"BUN","24HR",21.83,15
"2281","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"BUN","48HR",14.64,15
"2282","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"AMY","BL",277,15
"2283","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"AMY","EOR",150,15
"2284","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"AMY","EOB",189,15
"2285","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"AMY","24HR",355,15
"2286","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"AMY","48HR",319,15
"2287","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"TG","BL",96.14,15
"2288","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"TG","EOR",101.75,15
"2289","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"TG","EOB",211.24,15
"2290","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"TG","24HR",609,15
"2291","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"TG","48HR",609,15
"2292","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"GGT","BL",10,15
"2293","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"GGT","EOR",7,15
"2294","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"GGT","EOB",6,15
"2295","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"GGT","24HR",6,15
"2296","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"GGT","48HR",7,15
"2297","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"GLU","BL",143.05,15
"2298","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"GLU","EOR",234.74,15
"2299","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"GLU","EOB",217.77,15
"2300","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"GLU","24HR",140.05,15
"2301","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9",NA,"GLU","48HR",141.21,15
"2302","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9","ABG","LAC","BL",0.6,15
"2303","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9","ABG","LAC","EOS",4.9,15
"2304","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9","ABG","LAC","EOR",6.9,15
"2305","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9","ABG","LAC","10%",2.1,15
"2306","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9","ABG","LAC","7.5%",3,15
"2307","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9","ABG","LAC","5%",3.6,15
"2308","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9","ABG","LAC","2.5%",2.3,15
"2309","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9","ABG","LAC","EOB",4,15
"2310","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9","ABG","LAC","24HR",1.5,15
"2311","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 9","ABG","LAC","48HR",1.1,15
"2312","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"AST","BL",37,15
"2313","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"AST","EOR",31,15
"2314","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"AST","EOB",39,15
"2315","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"AST","24HR",20,15
"2316","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"AST","48HR",5,15
"2317","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"ALT","BL",97,15
"2318","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"ALT","EOR",35,15
"2319","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"ALT","EOB",44,15
"2320","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"ALT","24HR",58,15
"2321","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"ALT","48HR",70,15
"2322","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"LDH","BL",53,15
"2323","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"LDH","EOR",72,15
"2324","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"LDH","EOB",81,15
"2325","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"LDH","24HR",52,15
"2326","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"LDH","48HR",52,15
"2327","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"CREA","BL",0.4,15
"2328","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"CREA","EOR",0.3,15
"2329","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"CREA","EOB",0.7,15
"2330","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"CREA","24HR",0.3,15
"2331","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"CREA","48HR",0.4,15
"2332","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"BUN","BL",9.19,15
"2333","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"BUN","EOR",9.42,15
"2334","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"BUN","EOB",11.26,15
"2335","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"BUN","24HR",10.63,15
"2336","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"BUN","48HR",7.12,15
"2337","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"AMY","BL",230,15
"2338","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"AMY","EOR",146,15
"2339","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"AMY","EOB",187,15
"2340","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"AMY","24HR",247,15
"2341","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"AMY","48HR",205,15
"2342","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"TG","BL",75.09,15
"2343","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"TG","EOR",118.09,15
"2344","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"TG","EOB",244.88,15
"2345","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"TG","24HR",522.93,15
"2346","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"TG","48HR",234.55,15
"2347","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"GGT","BL",10,15
"2348","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"GGT","EOR",5,15
"2349","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"GGT","EOB",6,15
"2350","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"GGT","24HR",8,15
"2351","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"GGT","48HR",6,15
"2352","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"GLU","BL",131.48,15
"2353","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"GLU","EOR",173.56,15
"2354","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"GLU","EOB",154.13,15
"2355","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"GLU","24HR",142.81,15
"2356","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10",NA,"GLU","48HR",132.97,15
"2357","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","ABG","LAC","BL",2,15
"2358","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","ABG","LAC","EOS",2.6,15
"2359","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","ABG","LAC","EOR",5.2,15
"2360","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","ABG","LAC","10%",2.6,15
"2361","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","ABG","LAC","7.5%",2.1,15
"2362","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","ABG","LAC","5%",2.7,15
"2363","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","ABG","LAC","2.5%",1.8,15
"2364","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","ABG","LAC","EOB",2,15
"2365","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","ABG","LAC","24HR",1.4,15
"2366","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","ABG","LAC","48HR",1.1,15
"2367","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"GGT","BL",5.9,15
"2368","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1",NA,"GLU","BL",0.477,15
"2369","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1","ABG","pH","BL",51.8,15
"2370","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1","MAP","MAP","BL",75,15
"2371","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1","MAP","MAP","EOS",37,15
"2372","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1","MAP","MAP","EOR",39,15
"2373","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1","MAP","MAP","10%",47,15
"2374","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 1","MAP","MAP","7.5%",57,15
"2375","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","MAP","MAP","5%",46,15
"2376","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","MAP","MAP","2.5%",43,15
"2377","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 10","MAP","MAP","EOB",47,15
"2378","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2","MAP","MAP","BL",78,15
"2379","Sc. B_LR CMP, CBC, ABG, Coag data.xlsx","B_LR 2","MAP","MAP","EOS",61,15
